n	m	quicksort	ordenacao digital	insertion sort
100000	12	10954	136132	11914
100000	12	11938	156850	10079
100000	13	11415	49941	9459
100000	14	9826	28210	9469
100000	12	13084	128629	10211
100000	12	11128	85354	15450
100000	13	9382	159119	9676
100000	14	10563	139547	12906
100000	12	11051	55730	9404
100000	12	30289	123714	12178
100000	14	9903	42257	9981
100000	13	9737	160650	9596
100000	12	15459	104957	11925
100000	14	10331	65570	12439
100000	12	10536	124377	10467
100000	13	9693	147613	9561
100000	14	9510	49527	10491
100000	12	13973	112700	11456
100000	12	11313	146233	11178
100000	13	19199	150448	12764
100000	14	12213	80175	9359
100000	12	9477	128976	9348
100000	14	12986	62944	10909
100000	13	11326	82003	10609
100000	12	10503	155753	12952
100000	12	9517	86624	9280
100000	14	10236	45275	9343
100000	12	28545	77718	12420
100000	13	19849	59123	14345
100000	14	9888	52968	9676
100000	13	10343	71441	14187
100000	12	9623	184445	11077
100000	13	11782	141151	14374
100000	14	12647	64728	11251
100000	13	9943	59050	10765
100000	14	10469	59984	11255
100000	13	10143	68194	14159
100000	13	10742	83982	12352
100000	13	23980	171052	11624
100000	13	9508	109783	9925
100000	14	10247	66056	9800
100000	13	16175	82417	14241
100000	13	10247	133752	11331
100000	13	9920	122704	9618
100000	15	9614	26869	9937
100000	13	9572	37659	9783
100000	13	10662	121800	11632
100000	15	10553	118918	11812
100000	14	10434	154474	10153
100000	13	9410	202598	10969
100000	13	10568	127686	11071
100000	15	11405	83908	10038
100000	14	10366	153003	12834
100000	13	9655	43534	19675
100000	15	11104	86114	20523
100000	13	13305	121910	12317
100000	14	9687	45851	9652
100000	13	9411	50868	9536
100000	15	10258	81378	11995
100000	14	10602	70868	10210
100000	13	11551	150180	11030
100000	13	10268	147721	10391
100000	14	10694	37806	9752
100000	15	10746	143172	19204
100000	13	11333	44535	9782
100000	13	10956	131019	16607
100000	14	11683	97669	11298
100000	15	10137	78201	13062
100000	13	10328	80242	10872
100000	14	10897	63289	9832
100000	15	16439	72932	13147
100000	13	22517	136094	13184
100000	13	10399	96137	9513
100000	14	11008	45683	11995
100000	15	10603	52409	11630
100000	13	18485	136351	11493
100000	14	11694	52919	11008
100000	13	9932	144393	10065
100000	15	12361	112678	9434
100000	13	11133	122838	11436
100000	14	12300	110483	16340
100000	15	14020	92441	10153
100000	14	11921	143979	10476
100000	14	11537	60283	9580
100000	15	11024	54185	11956
100000	13	9930	194382	9864
100000	14	11008	125648	10322
100000	14	12700	69565	12922
100000	15	10651	84780	10863
100000	13	12388	137646	9739
100000	15	9702	89537	14195
100000	16	9808	77568	10852
100000	14	15100	161703	9343
100000	14	30549	154740	10803
100000	15	10119	53796	9292
100000	14	11814	105042	10748
100000	16	10591	84037	10552
100000	15	15744	90412	15765
100000	14	15313	224586	10464
100000	16	10342	77120	10670
100000	14	9426	191723	16707
100000	15	10890	86520	10175
100000	14	10622	140253	9319
100000	16	11953	113256	17786
100000	14	11336	176887	20186
100000	15	10673	175441	10413
100000	14	11534	151416	9285
100000	16	12948	103521	10730
100000	14	11078	168516	17891
100000	15	11569	142801	10382
100000	14	11979	172434	11805
100000	16	10276	78376	10037
100000	14	12229	152638	13419
100000	15	10517	177168	12458
100000	14	20546	190266	12044
100000	16	12930	75356	9815
100000	14	12283	139744	9282
100000	15	11594	59154	12420
100000	16	9783	54502	10398
100000	14	12177	117185	11540
100000	15	10923	156553	11392
100000	16	10963	75556	15504
100000	14	9666	180722	9696
100000	14	11672	156828	11957
100000	15	10338	59162	10233
100000	16	10187	60487	10254
100000	14	10237	141387	12999
100000	15	9721	103707	10324
100000	14	10627	159995	10795
100000	16	10618	130981	9716
100000	14	9871	37848	10935
100000	15	9512	84869	9318
100000	14	9613	167912	10369
100000	14	11485	162190	10060
100000	16	12235	165659	18189
100000	15	11335	171233	9735
100000	14	9878	165655	10372
100000	15	17429	101950	9330
100000	17	20672	97806	10348
100000	16	10511	112934	9865
100000	14	10527	154659	10899
100000	15	11098	141889	12416
100000	16	10143	80157	10437
100000	17	10621	207051	10157
100000	14	10305	182579	12079
100000	15	10620	180531	10377
100000	16	10884	103674	10134
100000	17	16532	81729	9321
100000	16	9899	67276	13231
100000	17	12710	102967	10813
100000	15	11167	151927	11544
100000	15	13327	209754	10191
100000	16	10905	143843	10108
100000	17	14976	96023	11693
100000	15	10301	152133	9867
100000	17	17301	90967	13257
100000	15	10451	194746	10309
100000	16	10441	216844	9551
100000	15	10389	107690	9873
100000	16	10238	55979	10843
100000	15	10307	199546	10922
100000	17	11606	182920	15165
100000	15	18764	180972	17967
100000	16	10206	85628	11214
100000	15	11761	143370	9425
100000	16	22540	96342	12302
100000	17	9819	184452	11226
100000	15	16219	157928	10274
100000	15	9803	195912	9390
100000	16	10667	58716	9259
100000	17	11281	135536	10403
100000	16	10761	89930	11113
100000	15	11625	149672	17627
100000	15	13947	163147	11372
100000	17	12069	53335	10631
100000	16	11381	78829	9282
100000	15	9526	146182	9356
100000	15	9469	186520	9809
100000	17	13343	81562	12660
100000	17	10103	159842	10485
100000	15	9747	41094	9547
100000	17	10413	62831	9963
100000	17	14028	78819	23736
100000	15	10569	157819	9276
100000	15	17773	202940	10675
100000	17	10644	216561	10699
100000	17	12182	51658	12421
100000	15	10645	152766	9456
100000	17	11353	71785	15061
100000	18	10707	80311	10999
100000	16	10356	129882	10949
100000	15	11710	217904	12729
100000	18	9899	118974	11896
100000	17	13358	210762	10486
100000	18	11317	79713	11109
100000	16	20039	167786	9788
100000	15	15064	201871	11167
100000	17	10543	180278	9790
100000	18	10836	49961	10332
100000	15	11671	136872	9666
100000	17	10424	72792	12837
100000	16	17769	197181	9733
100000	18	11812	173710	10420
100000	17	13217	70365	11273
100000	16	10007	236277	21473
100000	18	11557	77745	10731
100000	16	13242	174768	20364
100000	17	11073	73963	13002
100000	16	20854	142680	18831
100000	18	10558	53664	10217
100000	17	9552	88800	13416
100000	18	9909	88103	9585
100000	16	17129	168598	10783
100000	16	22346	221155	13419
100000	17	14708	214281	12077
100000	18	9850	221872	10146
100000	16	11345	181587	11288
100000	16	13786	82499	12955
100000	17	10522	157707	9704
100000	16	10967	138552	9833
100000	18	11691	148748	11129
100000	16	11986	171463	10898
100000	17	10485	176731	13127
100000	16	9944	180732	9704
100000	18	10217	113523	11629
100000	18	10214	74175	9573
100000	16	15979	191206	11085
100000	18	25138	70850	18112
100000	16	17433	188850	10707
100000	18	9811	112929	16724
100000	16	11684	86530	10629
100000	18	11382	99671	9807
1000000	1	90016	19910	82846
100000	16	20351	203463	16905
100000	16	11262	232949	13021
100000	18	10597	103674	13355
100000	16	11152	197505	10394
100000	16	10366	169762	11511
100000	18	9689	127162	9454
1000000	1	85265	27348	105590
100000	16	15702	197208	11623
100000	16	18810	95669	11013
100000	18	10449	110929	11293
100000	16	10995	196925	11239
100000	18	11400	212352	10348
1000000	1	95787	24512	88836
100000	16	16111	277217	12237
100000	18	13218	82721	17134
100000	17	10944	259254	10705
100000	18	10127	76280	11513
100000	16	10332	237072	15205
100000	17	10013	106616	22390
1000000	1	73006	14236	82420
100000	18	21744	91849	11905
100000	16	11416	269300	13484
100000	17	19731	238374	10907
100000	18	15650	220646	9380
1000000	1	87884	16573	79671
100000	17	10010	182671	13418
100000	18	12585	225424	14037
100000	17	9708	232301	19870
100000	17	10675	219833	9979
1000000	1	72123	18057	69438
1000000	1	89153	23310	90316
100000	17	10083	195251	14850
100000	17	23023	314477	18598
100000	17	14808	90585	12392
1000000	1	86942	15624	71905
100000	17	12116	128707	12222
100000	17	10098	256194	11113
1000000	1	108444	18842	102273
100000	17	12575	171139	11759
1000000	1	88176	24951	95191
100000	17	19543	341584	20012
100000	17	10818	206532	12882
1000000	1	87314	20768	97634
100000	17	11499	190449	10041
1000000	1	120014	18831	114582
1000000	1	99523	20813	96870
100000	17	9521	307987	10275
100000	17	13526	250019	9753
100000	17	10496	302336	12321
1000000	1	83784	23635	95154
100000	17	10032	155458	10454
1000000	1	91571	20682	96580
100000	17	10185	275732	13219
100000	18	10038	245406	11036
1000000	1	76656	17240	103613
100000	17	11225	117300	13440
1000000	1	96824	19384	115751
100000	18	12018	248362	10955
100000	18	20782	142858	9760
100000	17	20175	262103	9401
1000000	1	87124	15966	78578
1000000	1	112462	31146	130024
100000	18	19702	173219	12513
100000	17	14586	256002	18797
1000000	1	89013	31284	83573
100000	17	20344	311821	11362
100000	18	20836	375711	9476
1000000	1	92300	21910	140900
1000000	1	84816	15023	219200
100000	18	18812	313927	21871
100000	18	19875	352486	13368
100000	18	11332	159593	13216
1000000	2	194457	164399	119625
100000	18	28232	248092	18847
100000	18	22281	290615	23407
1000000	1	177246	33419	167543
100000	18	11056	92811	20412
100000	18	23082	357890	15205
100000	18	20342	390788	14058
1000000	1	97530	19893	158662
1000000	2	153864	162776	153468
100000	18	11170	216681	11682
100000	18	26558	420585	10676
100000	18	12598	220300	11129
1000000	1	93778	18997	112351
100000	18	13525	224520	11227
100000	18	10721	253143	10681
1000000	2	128453	125120	123513
1000000	1	104810	15711	82784
100000	18	13239	305400	17241
100000	18	21932	239448	16121
100000	18	11045	207012	11672
1000000	1	94337	28728	92970
1000000	2	105104	142504	112964
1000000	2	131298	118838	127676
100000	18	13915	305424	16582
1000000	1	176517	37877	170341
100000	18	16992	393589	18680
1000000	2	114650	190633	116853
100000	18	10790	103678	10602
1000000	2	183176	147496	203770
1000000	1	86966	19396	186314
100000	18	19701	292192	37271
1000000	2	110320	141893	103124
100000	18	18458	369579	20941
1000000	1	180797	34659	214908
1000000	2	174296	151269	132708
1000000	1	128939	32640	128353
1000000	2	125501	268232	138343
1000000	1	96649	23993	128138
1000000	1	138213	21728	134782
1000000	2	242916	195128	110881
1000000	2	92582	174340	144253
1000000	1	99189	24135	96739
1000000	1	123236	29981	107607
1000000	2	113369	138067	101416
1000000	1	102406	25189	96624
1000000	1	90803	23793	128577
1000000	2	120114	223823	135234
1000000	1	103914	22477	98001
1000000	1	90189	22744	89210
1000000	2	143488	150792	106607
1000000	1	103803	21636	102109
1000000	1	104792	26197	107931
1000000	2	139078	164036	135307
1000000	2	99476	198047	113905
1000000	1	91704	23369	89546
1000000	1	99879	19336	113337
1000000	1	91233	20098	91388
1000000	2	136279	183536	125382
1000000	2	117119	163326	114823
1000000	1	93604	31782	136722
1000000	1	86052	20630	85400
1000000	1	94422	23073	88296
1000000	2	113569	215736	95951
1000000	2	140570	120142	125940
1000000	1	82192	22973	84759
1000000	2	95040	231757	100501
1000000	1	126709	19030	86658
1000000	2	102894	199477	91330
1000000	2	129150	240411	124951
1000000	1	89390	18824	81465
1000000	3	135694	257770	161396
1000000	2	98463	215200	89746
1000000	2	100713	124033	108698
1000000	2	119605	156612	107315
1000000	3	124877	290414	132937
1000000	2	105264	152554	94887
1000000	2	106591	145581	106127
1000000	2	121829	170101	116071
1000000	2	124321	195992	89241
1000000	3	118527	302004	138119
1000000	2	101267	140584	121804
1000000	3	120283	357549	139252
1000000	2	120469	130755	85106
1000000	2	132589	141090	131129
1000000	3	129115	342305	128128
1000000	2	100062	167801	98525
1000000	3	123741	334044	124578
1000000	2	125201	175974	124800
1000000	3	116316	358294	123834
1000000	2	109586	165367	110641
1000000	3	135338	349982	139337
1000000	2	115373	135845	120808
1000000	2	107061	202191	95358
1000000	3	182803	274915	104052
1000000	2	125778	154378	113641
1000000	3	139427	351673	134722
1000000	2	100039	221536	96057
1000000	2	108702	140992	119182
1000000	3	134488	415359	114783
1000000	2	110011	205641	97674
1000000	3	148464	366627	123659
1000000	2	112766	153689	104128
1000000	3	159737	362190	148990
1000000	2	104772	196701	103319
1000000	2	108819	123934	99135
1000000	3	130658	362440	133385
1000000	2	105453	158265	109427
1000000	3	132320	347182	104495
1000000	2	122971	116621	120015
1000000	3	143867	425568	126622
1000000	3	142608	290969	125142
1000000	2	125621	136079	139867
1000000	3	108379	296423	109600
1000000	3	121169	367768	107994
1000000	2	115224	111076	105722
1000000	3	115341	334671	115695
1000000	3	138101	273732	138813
1000000	3	121592	350608	109659
1000000	3	122968	292678	111326
1000000	3	136760	293834	120290
1000000	3	129026	310724	158914
1000000	3	97076	462104	125623
1000000	3	127066	280760	115072
1000000	3	129682	263885	109849
1000000	3	127656	413543	129476
1000000	3	113470	360055	117091
1000000	3	117023	343995	116334
1000000	3	119364	314173	114245
1000000	4	166222	511495	113930
1000000	3	139151	388746	106175
1000000	3	144277	268668	127816
1000000	3	133288	326062	113281
1000000	3	118379	310143	94182
1000000	4	135761	454580	124439
1000000	3	134861	266678	152364
1000000	3	132647	380026	118044
1000000	4	135350	565606	163201
1000000	4	164887	391585	144974
1000000	3	107070	243335	132155
1000000	3	122724	304405	120671
1000000	3	120457	214935	111328
1000000	4	136526	476412	126610
1000000	4	125473	472646	123539
1000000	3	122873	366629	131942
1000000	3	97432	362696	93927
1000000	3	135854	267830	142413
1000000	4	127279	525833	115774
1000000	4	152890	399577	161898
1000000	3	121300	312357	126170
1000000	3	119925	275669	133345
1000000	3	129513	297758	128041
1000000	4	140609	540723	158601
1000000	4	144502	467225	117843
1000000	3	194781	312423	119719
1000000	3	127188	264520	104909
1000000	4	122307	529271	142152
1000000	4	157674	497455	165777
1000000	3	120351	234630	132600
1000000	4	168405	415162	148477
1000000	4	111493	444441	141177
1000000	4	108113	706436	116454
1000000	4	151650	294354	136899
1000000	4	129666	422761	136296
1000000	4	169165	438955	123655
1000000	4	132527	570997	134231
1000000	4	167447	331925	155374
1000000	4	148719	546177	125418
1000000	4	129029	597973	119030
1000000	4	152090	335003	134661
1000000	4	136253	560948	130893
1000000	4	145061	345750	137423
1000000	4	124655	608769	125819
1000000	4	137693	342183	149592
1000000	4	135245	576443	156292
1000000	4	133561	431322	137555
1000000	4	126214	516970	126373
1000000	4	160241	340432	126866
1000000	4	133688	600680	112663
1000000	4	130232	485844	119447
1000000	5	180375	714620	165472
1000000	4	135476	325823	148570
1000000	4	155868	645145	134074
1000000	4	152705	499272	118697
1000000	4	143219	326893	124215
1000000	5	163724	725556	148634
1000000	4	151031	553410	143072
1000000	4	135644	514199	150908
1000000	4	152553	445306	129574
1000000	5	140173	610019	157118
1000000	5	132555	612460	133790
1000000	4	140568	433697	132766
1000000	4	121170	565393	129925
1000000	5	141686	596009	152781
1000000	5	152877	420062	128556
1000000	4	145741	447181	167533
1000000	4	127655	442288	129945
1000000	5	128274	504475	138851
1000000	4	145893	280210	131641
1000000	4	137072	388352	132302
1000000	5	125568	684003	160115
1000000	4	123970	380130	121357
1000000	5	161663	543359	167684
1000000	4	128596	430320	133670
1000000	5	144433	593247	150681
1000000	4	130057	409254	119153
1000000	4	119677	388019	144665
1000000	5	160894	517163	149142
1000000	5	169656	676306	122227
1000000	5	150898	448409	147738
1000000	5	151986	522471	143810
1000000	5	188596	573840	170164
1000000	5	144562	690168	150070
1000000	5	145388	594036	129590
1000000	5	145099	725459	159670
1000000	5	197709	657597	150043
1000000	5	142282	501634	130657
1000000	5	151941	638707	141992
1000000	5	181543	667535	144987
1000000	5	174332	530506	153102
1000000	5	130224	481369	143740
1000000	5	135661	725402	164778
1000000	5	138394	646029	132984
1000000	5	155968	636502	136861
1000000	5	139169	477220	150352
1000000	5	155356	657340	141577
1000000	5	176687	598966	144647
1000000	5	135191	638835	134908
1000000	5	140525	578432	129198
1000000	5	155517	811841	134878
1000000	5	153499	488938	161327
1000000	5	126113	771220	127942
1000000	5	168361	569570	146412
1000000	5	144307	524527	150709
1000000	5	129989	607198	143693
1000000	5	167548	815648	123929
1000000	6	158937	550554	165283
1000000	5	151010	665978	133799
1000000	5	142276	596588	167474
1000000	5	134082	829989	123068
1000000	6	174942	533286	160092
1000000	5	129954	534168	131391
1000000	5	130007	633868	166606
1000000	5	129277	616519	141540
1000000	6	154827	670800	152052
1000000	6	165022	850121	151154
1000000	5	146689	737717	112299
1000000	5	157608	542873	153982
1000000	6	148969	619764	147403
1000000	5	158379	721068	153046
1000000	6	164177	914113	179681
1000000	5	153088	731527	140935
1000000	6	141684	688121	150538
1000000	5	161179	613030	134070
1000000	6	158577	993596	146859
1000000	6	147619	552011	142301
1000000	6	179597	591856	146104
1000000	6	159971	844148	120884
1000000	6	172586	600907	159164
1000000	6	171733	709412	130381
1000000	6	145805	887194	144734
1000000	6	143957	661961	142699
1000000	6	122043	859140	146990
1000000	6	205802	596161	131559
1000000	6	158799	685920	149052
1000000	6	160407	798085	172971
1000000	6	153079	893773	151787
1000000	6	146837	542103	148264
1000000	6	145289	588651	146463
1000000	6	168276	801660	171897
1000000	6	136438	830053	153492
1000000	6	146376	704047	150663
1000000	6	147612	611500	136045
1000000	6	140592	614610	137812
1000000	6	148233	793827	140351
1000000	6	142744	708700	133552
1000000	6	173338	585756	160142
1000000	6	137733	1041496	136560
1000000	6	145151	603776	134497
1000000	6	146026	620577	157900
1000000	6	167078	726622	152386
1000000	6	153827	681601	144823
1000000	6	124814	1007657	125021
1000000	6	181199	548629	155308
1000000	7	162369	929167	159983
1000000	6	146681	831694	165242
1000000	6	147231	654775	146427
1000000	6	139493	1017125	118566
1000000	7	215694	717465	153004
1000000	6	202017	796960	158780
1000000	6	178389	650239	154414
1000000	6	131610	724123	121919
1000000	6	114892	907442	146524
1000000	6	166747	571553	211825
1000000	6	176553	701947	271718
1000000	7	156446	916903	192381
1000000	6	157559	683939	136812
1000000	7	138845	1086251	149773
1000000	6	159551	714924	166263
1000000	7	151681	946418	132323
1000000	6	175726	689336	130973
1000000	6	144137	684815	157154
1000000	7	131457	1138570	146916
1000000	7	165005	827425	163849
1000000	7	126166	837635	113521
1000000	7	130431	780237	145843
1000000	7	167994	635659	149716
1000000	7	122631	959739	129898
1000000	7	159807	799642	153684
1000000	7	139040	1011133	123080
1000000	7	155777	721836	155942
1000000	7	164517	715278	141439
1000000	7	174641	1058610	140098
1000000	7	120133	1027150	118453
1000000	7	115109	829089	142550
1000000	7	132626	853785	137405
1000000	7	144070	893922	156560
1000000	7	178215	907288	159276
1000000	7	133146	1147253	131759
1000000	7	144451	862719	144200
1000000	7	142885	851197	134879
1000000	7	165107	1003070	148250
1000000	7	162348	1064837	141489
1000000	7	144633	909793	143331
1000000	7	130303	841038	112989
1000000	7	166475	981475	162892
1000000	7	167788	622679	145446
1000000	7	162295	982996	143718
1000000	7	119029	956623	166512
1000000	7	163072	759791	125552
1000000	7	153904	963272	135387
1000000	7	132057	914260	157381
1000000	7	137602	878974	130658
1000000	7	135699	1066391	140020
1000000	7	148309	984923	133583
1000000	7	132611	1110401	125556
1000000	7	156793	725571	164791
1000000	7	140251	977692	130331
1000000	7	170785	630297	134952
1000000	7	164510	718258	176507
1000000	7	129301	1072034	126524
1000000	8	161141	1284960	135264
1000000	7	132843	908514	155089
1000000	7	137317	811666	129727
1000000	7	165761	938645	185864
1000000	8	161502	930389	156107
1000000	7	164053	941987	135097
1000000	7	142218	625824	128061
1000000	7	150194	924237	133894
1000000	8	155978	1187101	149253
1000000	8	210058	886440	163624
1000000	8	180944	1159839	131215
1000000	8	165484	1524191	119459
1000000	8	244509	1088906	138288
1000000	8	162168	830331	178524
1000000	8	157408	1055240	134905
1000000	8	167673	919621	146566
1000000	8	142271	846109	153047
1000000	8	146120	1173548	167237
1000000	8	146088	1164533	150786
1000000	8	142865	1206605	153956
1000000	8	176678	812319	145454
1000000	8	132965	1286590	162394
1000000	8	191142	1185503	178235
1000000	8	158572	1159265	179358
1000000	8	170026	1059450	177918
1000000	8	122902	1255552	127582
1000000	8	148679	806777	151392
1000000	8	179375	1390532	152673
1000000	8	166449	1037223	131774
1000000	8	169746	877190	156847
1000000	8	170505	1276572	139510
1000000	8	200668	1022577	140851
1000000	8	152587	777759	144211
1000000	8	156065	1411944	155098
1000000	8	157407	1172554	137427
1000000	8	161834	928044	141979
1000000	8	152522	843960	153230
1000000	8	180757	1159029	145748
1000000	8	191381	1068140	179299
1000000	8	143476	1120000	136369
1000000	8	151924	962714	150731
1000000	8	168242	1055328	122144
1000000	8	167115	778847	178975
1000000	8	164771	1143592	150945
1000000	8	143880	1256431	167591
1000000	8	153719	1164861	151191
1000000	8	176110	1075587	139979
1000000	8	166401	776550	143120
1000000	8	197622	626092	142607
1000000	9	147782	1443973	137019
1000000	8	161244	937362	155059
1000000	8	149935	1174730	147655
1000000	8	146225	1351076	128671
1000000	9	145115	1302267	113666
1000000	8	167926	759505	164574
1000000	8	127676	1054522	162998
1000000	8	165215	1270159	164826
1000000	9	189224	1199702	138517
1000000	8	148770	953937	140457
1000000	9	158831	1266245	127019
1000000	9	162803	1290733	186583
1000000	9	147475	1382501	149925
1000000	9	157585	1163310	123810
1000000	9	146183	1195588	138338
1000000	9	153933	1012438	151553
1000000	9	143702	1075231	134290
1000000	9	208684	1146519	220715
1000000	9	171462	996962	172326
1000000	9	134482	1240204	165358
1000000	9	185205	1526577	215415
1000000	9	150220	999986	168028
1000000	9	132349	970574	129104
1000000	9	153474	1305552	135125
1000000	9	157289	846308	147095
1000000	9	171543	1291125	151292
1000000	9	135131	1465700	136600
1000000	9	145965	1285134	118170
1000000	9	148425	970563	153965
1000000	9	177428	1009470	154157
1000000	9	172260	1291715	167758
1000000	9	161378	1061811	178217
1000000	9	157536	1091989	120666
1000000	9	135179	956342	160208
1000000	9	180430	1059534	134897
1000000	9	162520	1492602	169181
1000000	9	161348	1384946	146408
1000000	9	150415	997052	116197
1000000	9	144147	1126662	193526
1000000	9	157997	1195109	151966
1000000	9	213457	902217	156836
1000000	9	173602	1159115	159238
1000000	9	123016	1205839	135253
1000000	9	140637	1110015	156053
1000000	9	286294	887418	166647
1000000	9	224150	1156469	128797
1000000	9	179849	1350434	121456
1000000	9	158394	1113298	160536
1000000	9	182731	763137	163886
1000000	9	137657	1242225	158811
1000000	10	177375	1495965	114724
1000000	9	173267	785117	139704
1000000	9	148797	1462736	162188
1000000	9	204108	1286969	189926
1000000	10	143872	1198578	142702
1000000	10	160418	1612784	164486
1000000	9	133897	1424934	157635
1000000	9	160419	909172	167835
1000000	10	158443	1342008	152224
1000000	10	190835	1403015	138710
1000000	9	152065	1125921	138667
1000000	10	161393	1095044	142320
1000000	10	150306	1210624	144146
1000000	10	172083	1304134	194473
1000000	9	155070	1142441	150721
1000000	10	170955	1185216	128483
1000000	10	133884	1543039	158205
1000000	10	164722	999150	178971
1000000	10	193407	1515761	150655
1000000	10	135846	1322425	133488
1000000	10	148951	825525	143839
1000000	10	161298	1351398	140142
1000000	10	149985	1566580	153386
1000000	10	156706	1347685	135603
1000000	10	161470	1332127	158185
1000000	10	165519	1326918	142671
1000000	10	129283	1355086	154882
1000000	10	196701	1563214	141123
1000000	10	217573	1246749	139966
1000000	10	172837	1837258	131679
1000000	10	157690	1206146	152347
1000000	10	145969	1228786	176355
1000000	10	157331	1068314	145008
1000000	10	147603	1333604	151082
1000000	10	152447	1441185	133989
1000000	10	169500	1169583	161376
1000000	10	165902	1181187	138893
1000000	10	136262	1242552	132065
1000000	10	155926	939239	145434
1000000	10	165133	1599816	137276
1000000	10	182252	1676920	118331
1000000	10	130163	1699793	144244
1000000	10	171353	974708	173524
1000000	10	163376	1652692	129825
1000000	10	204844	1439594	225746
1000000	10	181001	954354	146487
1000000	10	153403	1448757	148098
1000000	10	134147	1576491	170252
1000000	11	158167	1669076	157246
1000000	10	182509	1211525	198627
1000000	10	170471	1321777	137816
1000000	10	154295	1487336	118303
1000000	11	150289	1524454	146874
1000000	10	138731	1536193	163358
1000000	10	145029	945779	145791
1000000	10	193284	1505252	167075
1000000	11	133052	1683409	128325
1000000	10	127612	1133279	152335
1000000	11	175259	1183834	138789
1000000	10	232194	1440401	150350
1000000	11	170864	1914630	156513
1000000	11	135098	1429319	151921
1000000	11	147931	1607126	143640
1000000	10	214490	1671264	143865
1000000	11	139195	1388554	143457
1000000	11	159517	1599955	154488
1000000	11	155604	1279347	143071
1000000	11	137851	1454046	147363
1000000	11	182389	1491866	177208
1000000	11	199577	1587810	183990
1000000	11	200047	1549982	197782
1000000	11	140038	1454498	142401
1000000	11	183801	1728089	145725
1000000	11	185526	1194608	149961
1000000	11	168480	1712838	158921
1000000	11	164691	1463563	133276
1000000	11	184211	1275729	148482
1000000	11	165185	1353623	111800
1000000	11	123629	1595712	165317
1000000	11	121951	1233741	139872
1000000	11	147225	1334618	160901
1000000	11	147134	1461592	123992
1000000	11	131393	1502440	117941
1000000	11	156675	1067857	147263
1000000	11	194128	1125611	164586
1000000	11	123740	1784638	171072
1000000	11	119815	1339296	136111
1000000	11	165102	1198686	182305
1000000	11	181211	1441511	148733
1000000	11	153362	1412725	209138
1000000	11	117751	1340618	136281
1000000	11	151372	1650719	140208
1000000	11	146823	1491953	150224
1000000	11	154632	1671682	159464
1000000	11	144026	1198594	136778
1000000	11	140225	1615325	157889
1000000	11	158708	1220153	186829
1000000	11	149738	1286573	171499
1000000	12	195246	1915860	119106
1000000	11	144552	1592367	133027
1000000	11	134038	1650731	153212
1000000	11	192491	1626789	156376
1000000	12	172977	1625664	172477
1000000	11	140037	1344874	119825
1000000	11	146280	1377302	149408
1000000	11	115926	1574145	132507
1000000	12	134774	1766913	151275
1000000	12	171667	1816227	125528
1000000	12	129881	1754464	147133
1000000	11	170957	1623272	141147
1000000	12	166651	1514579	124663
1000000	12	162927	1881341	163337
1000000	12	150859	1225360	138427
1000000	11	204440	1696214	160087
1000000	12	130226	1615947	132107
1000000	12	156207	1252787	173401
1000000	12	145661	1496097	119099
1000000	11	133812	1390208	162869
1000000	12	137178	1641017	158106
1000000	12	144391	1289752	155181
1000000	12	157225	1479753	167144
1000000	12	179406	1921836	124750
1000000	12	170339	1121789	141756
1000000	12	186407	1401550	201052
1000000	12	115264	1862866	137686
1000000	12	164478	1959679	111864
1000000	12	151474	1709730	161992
1000000	12	189023	1199394	144747
1000000	12	134217	1343796	146609
1000000	12	184394	1752959	185013
1000000	12	136533	1464287	153357
1000000	12	162558	1266600	142853
1000000	12	169764	1348901	145111
1000000	12	163660	1895624	148462
1000000	12	170329	1293662	179229
1000000	12	195324	1434577	138292
1000000	12	159152	1523982	173529
1000000	12	159977	1775543	132552
1000000	12	264640	1196745	160707
1000000	12	127044	2061027	136388
1000000	12	176056	1292811	158083
1000000	12	132597	1702992	120405
1000000	12	157801	1374418	174873
1000000	12	151650	1457035	144990
1000000	12	182398	1673355	193046
1000000	12	163792	1174934	120437
1000000	12	158441	1872145	137447
1000000	13	133677	1784582	113522
1000000	12	117936	2013268	112435
1000000	12	118224	1805057	113967
1000000	12	135269	2002890	115105
1000000	13	124174	2088479	111492
1000000	12	114569	1946750	126282
1000000	12	121509	2006762	113537
1000000	12	117595	2031453	111964
1000000	13	115266	2284508	113067
1000000	12	115999	2097743	109856
1000000	13	113893	2131649	112737
1000000	12	113683	1886389	113457
1000000	13	115058	2218933	112269
1000000	13	116164	2201073	112697
1000000	13	118952	1984487	111859
1000000	12	115640	1980067	113259
1000000	13	114049	1995143	114714
1000000	13	114675	2119858	112544
1000000	12	118077	2101992	111221
1000000	13	117897	2420811	111522
1000000	13	115695	2115191	139161
1000000	13	114834	2244576	126476
1000000	13	115794	2214000	114067
1000000	13	198908	2429882	114238
1000000	13	115792	2218415	112754
1000000	13	114921	2311961	126344
1000000	13	118409	2398865	114147
1000000	13	136509	2313855	113465
1000000	13	118063	2202165	115611
1000000	13	115127	2159296	114010
1000000	13	115555	2169277	119234
1000000	13	114933	2141761	112246
1000000	13	117857	2247449	111405
1000000	13	115106	2356275	127335
1000000	13	115870	2179547	111024
1000000	13	116308	2292087	114737
1000000	13	115942	2245784	111486
1000000	13	115888	2306024	125457
1000000	13	114953	2301123	114680
1000000	13	115489	2319919	111707
1000000	13	116236	2131775	118710
1000000	13	115183	2183002	110696
1000000	13	114982	2314611	112488
